,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
4867,168,Invoice Processing,Sales,Collect Documents,12,888,Bob Green,Completed,2023-10-01,2023-10-01 12:00:00,9.877648247397348
4868,856,Product Launch,IT,Requirements Gathering,11,726,Charlie Smith,In Progress,2023-12-14,,4.800410562098763
4869,38,Customer Onboarding,IT,Approve Invoice,6,96,Alex Green,Completed,2023-01-19,2023-01-19 06:00:00,5.816054866040931
4870,385,Employee Recruitment,IT,Coding,15,870,Jane Green,In Progress,2023-12-14,,3.746714472400256
4871,167,Software Development,IT,Testing,13,923,Bob Black,Completed,2023-08-01,2023-08-01 13:00:00,1.8439953965426223
4872,589,Software Development,HR,Review Documents,1,65,Alex White,In Progress,2023-12-07,,7.257494469399512
4873,869,Customer Onboarding,Marketing,Receive Invoice,20,740,Bob Brown,In Progress,2023-07-17,,6.699800832329482
4874,950,Customer Onboarding,HR,Initial Contact,2,106,Bob Black,Completed,2023-02-23,2023-02-23 02:00:00,9.8358197897172
4875,442,Customer Onboarding,Marketing,Collect Documents,6,144,Jane Green,In Progress,2023-01-28,,9.152070928528495
4876,16,Product Launch,HR,Initial Contact,14,826,John Green,Pending,2023-06-08,,3.8828151509842
4877,449,Customer Onboarding,HR,Initial Contact,15,825,Jane Black,In Progress,2023-03-22,,6.940334136874481
4878,695,Employee Recruitment,Finance,Coding,5,70,John Smith,In Progress,2023-09-29,,2.74267239998704
4879,883,Invoice Processing,Finance,Testing,13,1079,Bob Black,In Progress,2023-04-28,,0.2000984513628745
4880,510,Customer Onboarding,Sales,Job Posting,20,800,John Black,In Progress,2023-02-02,,8.314301286214498
4881,605,Invoice Processing,Marketing,Market Research,10,160,John Smith,Completed,2023-11-17,2023-11-17 10:00:00,6.026830650350084
4882,972,Customer Onboarding,Finance,Screen Candidates,14,294,Bob Green,Pending,2023-12-20,,2.239335732108846
4883,480,Product Launch,Finance,Review Documents,3,270,Bob Black,In Progress,2023-01-26,,7.920570080560328
4884,466,Customer Onboarding,Finance,Review Documents,19,437,Bob Brown,In Progress,2023-09-20,,7.185799874818503
4885,256,Invoice Processing,Finance,Market Research,2,152,Charlie Green,In Progress,2023-07-18,,2.8229841642604327
4886,221,Product Launch,Sales,Testing,11,385,John White,In Progress,2023-06-19,,3.513734884139299
4887,820,Software Development,IT,Collect Documents,19,950,Bob Smith,In Progress,2023-05-20,,6.741523242031099
4888,637,Software Development,Finance,Review Documents,11,924,Charlie Green,In Progress,2023-05-09,,7.465333879399757
4889,616,Product Launch,IT,Receive Invoice,1,77,Bob Smith,In Progress,2023-12-01,,4.51068849959044
4890,184,Customer Onboarding,IT,Screen Candidates,9,549,Bob Black,In Progress,2023-12-19,,7.363116116614195
4891,499,Software Development,Sales,Conduct Interviews,7,252,Jane White,In Progress,2023-04-14,,5.836128669395073
4892,715,Product Launch,Sales,Collect Documents,11,484,Bob Black,Completed,2023-10-30,2023-10-30 11:00:00,0.0307477751894169
4893,477,Customer Onboarding,HR,Launch Campaign,13,143,Bob White,Completed,2023-04-16,2023-04-16 13:00:00,0.7280595725822159
4894,872,Software Development,Marketing,Collect Documents,6,384,Alice White,Pending,2023-08-11,,0.6893814352411276
4895,228,Invoice Processing,Marketing,Screen Candidates,9,882,Charlie White,In Progress,2023-03-23,,5.453912827269287
4896,409,Product Launch,HR,Testing,16,496,Alice Brown,In Progress,2023-02-25,,0.3905467546166818
4897,685,Product Launch,Finance,Initial Contact,1,23,John Green,Pending,2023-10-01,,3.4677241913550128
4898,477,Employee Recruitment,IT,Screen Candidates,16,528,John Black,Pending,2023-08-27,,6.233663106581978
4899,968,Employee Recruitment,Finance,Approve Invoice,11,517,John White,In Progress,2023-05-21,,0.8483888833668463
4900,358,Software Development,IT,Market Research,18,990,Alex White,In Progress,2023-03-19,,3.86456562610097
4901,284,Software Development,Finance,Approve Invoice,19,1786,Alex White,Pending,2023-11-09,,2.2709954792456566
4902,364,Product Launch,Finance,Conduct Interviews,7,497,Charlie Black,In Progress,2023-02-08,,9.094644202659676
4903,653,Software Development,Marketing,Approve Invoice,7,602,Jane White,Completed,2023-06-15,2023-06-15 07:00:00,9.859951720199284
4904,922,Software Development,Finance,Approve Invoice,3,108,Alex White,Pending,2023-07-01,,0.9905295232059208
4905,548,Customer Onboarding,IT,Approve Invoice,12,1128,John Black,Completed,2023-08-04,2023-08-04 12:00:00,8.14658603542991
4906,710,Employee Recruitment,IT,Product Design,19,855,Bob Black,In Progress,2023-12-14,,8.12994052477789
4907,560,Employee Recruitment,Marketing,Screen Candidates,17,1666,John Brown,In Progress,2023-03-11,,9.90680300485742
4908,564,Invoice Processing,Sales,Product Design,15,1230,John Green,In Progress,2023-10-16,,3.908198995180131
4909,184,Customer Onboarding,Sales,Launch Campaign,10,870,Alex Brown,Completed,2023-06-21,2023-06-21 10:00:00,6.875736283666113
4910,779,Customer Onboarding,Sales,Conduct Interviews,10,730,Charlie Black,Pending,2023-05-29,,1.3726405759040483
4911,831,Invoice Processing,IT,Verify Invoice,13,1131,Bob Brown,Completed,2023-08-20,2023-08-20 13:00:00,3.712507705539772
4912,730,Invoice Processing,Finance,Coding,9,378,Bob Smith,Completed,2023-05-24,2023-05-24 09:00:00,2.2610977167785764
4913,318,Invoice Processing,HR,Approve Invoice,8,160,Bob Smith,In Progress,2023-04-28,,6.9181976649482895
4914,484,Invoice Processing,Finance,Collect Documents,6,396,John Smith,Completed,2023-09-28,2023-09-28 06:00:00,6.153083980100851
4915,275,Employee Recruitment,Marketing,Verify Invoice,16,1040,John Brown,Pending,2023-08-01,,4.798205932239512
4916,200,Software Development,HR,Requirements Gathering,2,56,John Smith,In Progress,2023-10-12,,0.8925738984821163
4917,66,Product Launch,IT,Screen Candidates,14,1092,John Green,In Progress,2023-08-19,,1.5859430728114066
4918,165,Product Launch,Sales,Verify Invoice,7,371,John Brown,In Progress,2023-10-08,,3.2171187290072902
4919,795,Product Launch,Marketing,Approve Invoice,3,102,John Doe,In Progress,2023-01-28,,0.7998944202232272
4920,2,Customer Onboarding,Finance,Screen Candidates,13,1131,Bob Green,Completed,2023-12-22,2023-12-22 13:00:00,2.963518365765045
4921,819,Customer Onboarding,IT,Review Documents,8,352,Alice White,Completed,2023-05-07,2023-05-07 08:00:00,2.8684563347322465
4922,611,Product Launch,Sales,Coding,16,1376,Bob White,Completed,2023-05-23,2023-05-23 16:00:00,4.836152181918472
4923,752,Software Development,IT,Launch Campaign,10,360,Jane Brown,In Progress,2023-05-14,,7.332818772267049
4924,756,Invoice Processing,HR,Market Research,17,442,Alice Brown,Pending,2023-02-11,,4.3726381371847705
4925,303,Employee Recruitment,HR,Product Design,16,1296,John White,Completed,2023-03-23,2023-03-23 16:00:00,5.763313960570191
4926,989,Invoice Processing,HR,Job Posting,7,679,Alex Green,In Progress,2023-06-11,,7.696620557392141
4927,804,Invoice Processing,Marketing,Testing,18,1656,Jane Brown,Completed,2023-07-08,2023-07-08 18:00:00,5.682317979287453
4928,45,Software Development,Finance,Requirements Gathering,6,306,Alex Smith,In Progress,2023-10-11,,7.5874359064958705
4929,627,Invoice Processing,Marketing,Review Documents,12,936,Alice White,In Progress,2023-07-03,,1.0094643695879857
4930,450,Employee Recruitment,IT,Screen Candidates,18,180,Alex Green,Pending,2023-06-14,,5.151155005646974
4931,751,Software Development,IT,Initial Contact,17,1700,Alice Doe,Completed,2023-10-18,2023-10-18 17:00:00,0.3176049185022345
4932,871,Employee Recruitment,IT,Receive Invoice,3,276,Charlie White,Completed,2023-11-04,2023-11-04 03:00:00,2.7445429393894907
4933,622,Employee Recruitment,HR,Product Design,8,632,Jane Smith,Pending,2023-09-02,,7.998775525082785
4934,893,Invoice Processing,HR,Initial Contact,11,880,Alex Green,Completed,2023-03-25,2023-03-25 11:00:00,9.827097202541346
4935,626,Employee Recruitment,Finance,Collect Documents,5,230,Bob White,Pending,2023-05-09,,8.299654695540719
4936,957,Product Launch,IT,Launch Campaign,10,600,John Brown,Pending,2023-04-27,,5.105168722209817
4937,230,Customer Onboarding,Sales,Testing,19,1615,Charlie Green,In Progress,2023-12-26,,8.798627739847133
4938,229,Product Launch,IT,Job Posting,1,100,Jane Doe,Completed,2023-11-13,2023-11-13 01:00:00,5.198409099520434
4939,155,Employee Recruitment,Marketing,Screen Candidates,10,710,Charlie Green,Completed,2023-06-22,2023-06-22 10:00:00,2.4596286824457403
4940,576,Invoice Processing,HR,Requirements Gathering,17,527,Alex Black,Completed,2023-08-12,2023-08-12 17:00:00,8.091173356954007
4941,832,Product Launch,Finance,Market Research,1,97,John Doe,Pending,2023-12-18,,9.039606962681091
4942,409,Product Launch,IT,Approve Invoice,16,176,Alice Green,In Progress,2023-01-14,,3.069028076995565
4943,885,Software Development,IT,Job Posting,18,828,Alex Doe,Completed,2023-05-12,2023-05-12 18:00:00,5.954518691798296
4944,693,Invoice Processing,Sales,Testing,17,1071,John Green,Completed,2023-07-15,2023-07-15 17:00:00,5.539976899420761
4945,790,Customer Onboarding,Finance,Product Design,16,688,Alice Brown,Pending,2023-03-17,,2.4221769016947348
4946,690,Software Development,Finance,Launch Campaign,14,168,Jane White,In Progress,2023-07-06,,7.799190135750206
4947,528,Employee Recruitment,Marketing,Product Design,8,512,Alex Black,Completed,2023-08-09,2023-08-09 08:00:00,3.0150972337066477
4948,437,Product Launch,HR,Coding,14,280,Alex Doe,In Progress,2023-03-13,,5.778598598223015
4949,108,Software Development,Marketing,Requirements Gathering,7,259,Bob Green,In Progress,2023-01-09,,9.560290685414047
4950,517,Product Launch,IT,Testing,17,1122,Bob Smith,Pending,2023-02-28,,8.162915553297118
4951,300,Invoice Processing,Finance,Approve Invoice,12,864,Alex Brown,Pending,2023-09-17,,4.302018772731633
4952,166,Product Launch,HR,Coding,19,1482,Bob Green,Pending,2023-05-07,,8.868674103069068
4953,622,Product Launch,IT,Collect Documents,1,77,Alex Smith,Completed,2023-02-20,2023-02-20 01:00:00,8.344395321933742
4954,857,Invoice Processing,HR,Review Documents,11,671,Alex Green,In Progress,2023-03-27,,8.386828730597113
4955,510,Employee Recruitment,Finance,Verify Invoice,17,1377,Bob Green,Pending,2023-04-22,,1.9665830088087288
4956,459,Employee Recruitment,IT,Approve Invoice,17,1394,Bob Smith,Completed,2023-06-02,2023-06-02 17:00:00,8.975771331631554
4957,255,Product Launch,IT,Collect Documents,18,1314,Bob White,In Progress,2023-09-28,,7.384400319078759
4958,540,Employee Recruitment,Marketing,Coding,7,273,Alice Green,In Progress,2023-04-22,,5.46151480423895
4959,50,Customer Onboarding,HR,Collect Documents,20,740,Alex Smith,Pending,2023-11-14,,8.512500524286263
4960,178,Employee Recruitment,Finance,Receive Invoice,1,95,Alice Brown,In Progress,2023-02-25,,6.819855903478588
4961,616,Software Development,Finance,Approve Invoice,19,589,Bob Black,In Progress,2023-03-12,,2.343582445158
4962,664,Invoice Processing,IT,Screen Candidates,10,710,Jane Black,In Progress,2023-03-03,,5.801967834514143
4963,927,Product Launch,Marketing,Conduct Interviews,5,65,Jane Smith,In Progress,2023-04-20,,8.17324099583663
4964,495,Customer Onboarding,HR,Initial Contact,14,658,Jane White,Completed,2023-11-16,2023-11-16 14:00:00,4.378366169710074
4965,920,Invoice Processing,Sales,Requirements Gathering,9,243,John Brown,Pending,2023-01-14,,0.849250567372748
4966,233,Invoice Processing,Sales,Requirements Gathering,13,858,Alice Black,Completed,2023-10-12,2023-10-12 13:00:00,3.849293382888383
4967,923,Employee Recruitment,Marketing,Collect Documents,8,360,Alice Black,Pending,2023-07-24,,7.28426207860231
4968,921,Customer Onboarding,Finance,Job Posting,9,441,John Smith,Completed,2023-12-01,2023-12-01 09:00:00,6.3544892815487
4969,545,Invoice Processing,IT,Market Research,11,308,Charlie Doe,In Progress,2023-03-29,,9.71057275219128
4970,700,Customer Onboarding,Marketing,Market Research,9,153,Alice Brown,In Progress,2023-07-01,,9.169736409029971
4971,797,Product Launch,IT,Approve Invoice,20,280,Charlie Green,Completed,2023-06-24,2023-06-24 20:00:00,0.4219619349647752
4972,504,Product Launch,IT,Review Documents,12,1032,Charlie Doe,Completed,2023-12-08,2023-12-08 12:00:00,7.456208842109956
4973,314,Employee Recruitment,IT,Initial Contact,10,540,Bob Smith,Completed,2023-05-07,2023-05-07 10:00:00,8.23498565853105
4974,556,Employee Recruitment,HR,Launch Campaign,16,1568,Charlie Smith,Completed,2023-09-04,2023-09-04 16:00:00,5.622448317735889
4975,317,Software Development,Finance,Receive Invoice,12,528,Jane Green,Completed,2023-03-08,2023-03-08 12:00:00,0.5841374031406976
4976,912,Software Development,Marketing,Job Posting,5,350,Charlie Black,In Progress,2023-12-25,,6.57572808069967
4977,302,Employee Recruitment,Sales,Review Documents,12,996,Alice Brown,Pending,2023-11-04,,1.320216583062378
4978,265,Employee Recruitment,Marketing,Conduct Interviews,6,402,Charlie Black,Completed,2023-11-20,2023-11-20 06:00:00,6.630991735993268
4979,56,Employee Recruitment,Sales,Product Design,16,1520,Bob Black,Pending,2023-10-08,,3.432808177920293
4980,320,Customer Onboarding,Finance,Testing,15,330,Charlie Black,Pending,2023-11-18,,4.381509583463258
4981,440,Customer Onboarding,Finance,Approve Invoice,10,170,John White,In Progress,2023-12-29,,9.996976020936264
4982,891,Customer Onboarding,HR,Receive Invoice,1,66,Charlie Black,In Progress,2023-02-06,,7.147612535472962
4983,932,Software Development,HR,Screen Candidates,7,266,Alex Green,In Progress,2023-04-23,,4.590541802153256
4984,946,Employee Recruitment,Finance,Requirements Gathering,17,612,John Black,In Progress,2023-02-11,,5.114306614521919
4985,673,Invoice Processing,Sales,Market Research,2,144,Bob Black,Completed,2023-07-21,2023-07-21 02:00:00,0.2205751460753935
4986,510,Product Launch,Finance,Approve Invoice,17,340,Alice White,In Progress,2023-12-16,,4.403645018327382
4987,867,Product Launch,IT,Job Posting,4,232,Bob Green,Pending,2023-08-17,,7.92851178580745
4988,847,Product Launch,IT,Testing,5,445,Alex Smith,Pending,2023-05-16,,3.007216640741752
4989,798,Invoice Processing,Marketing,Receive Invoice,12,576,Alice Doe,Pending,2023-06-21,,5.330517504774695
4990,5,Software Development,Finance,Verify Invoice,15,1035,John Brown,In Progress,2023-09-04,,2.9597257522826914
4991,548,Invoice Processing,Marketing,Initial Contact,14,630,Alice Brown,Pending,2023-11-01,,0.0450080577429634
4992,99,Invoice Processing,Marketing,Market Research,11,165,Alice White,In Progress,2023-03-15,,3.602853100103596
4993,636,Product Launch,HR,Product Design,11,792,Charlie Black,In Progress,2023-08-30,,6.727841018210491
4994,729,Software Development,IT,Screen Candidates,20,1940,John Doe,Pending,2023-03-13,,2.646236162259024
4995,10,Product Launch,Marketing,Testing,6,432,Bob Doe,Pending,2023-12-26,,4.383522502010012
4996,509,Employee Recruitment,Finance,Job Posting,19,1900,John Smith,In Progress,2023-04-19,,8.928539033316671
4997,72,Invoice Processing,Sales,Review Documents,7,693,Alice White,Completed,2023-05-11,2023-05-11 07:00:00,3.7423819219369294
4998,530,Employee Recruitment,Sales,Screen Candidates,19,608,Jane Brown,In Progress,2023-01-29,,2.045364086193042
4999,992,Product Launch,Finance,Initial Contact,16,272,Bob White,Pending,2023-07-26,,4.689839662234681
5000,631,Software Development,HR,Review Documents,4,80,Bob Doe,In Progress,2023-03-28,,1.4552395572892751
5001,5,Software Development,HR,Review Documents,4,368,Alex Brown,Pending,2023-09-10,,2.822120105650065
5002,807,Product Launch,HR,Review Documents,2,74,Alex Green,Completed,2023-03-30,2023-03-30 02:00:00,9.78517145217781
5003,416,Employee Recruitment,HR,Collect Documents,8,272,Alex Smith,Pending,2023-12-29,,3.682244038459681
5004,354,Employee Recruitment,IT,Product Design,3,39,Charlie Green,Completed,2023-12-11,2023-12-11 03:00:00,4.189179711227001
5005,286,Invoice Processing,Marketing,Review Documents,2,120,Jane White,Pending,2023-08-23,,9.393960478318927
5006,547,Product Launch,Sales,Product Design,17,1360,Jane Green,Pending,2023-10-04,,9.2546184373039
5007,51,Invoice Processing,Finance,Receive Invoice,9,603,Jane White,Pending,2023-06-23,,7.757403995564275
5008,106,Invoice Processing,Marketing,Screen Candidates,18,846,Charlie Green,Pending,2023-09-10,,1.3237629697409736
5009,915,Employee Recruitment,Marketing,Approve Invoice,5,125,Alex Doe,Pending,2023-07-01,,2.0045154635809883
5010,683,Product Launch,HR,Receive Invoice,5,75,Alex Black,Completed,2023-05-28,2023-05-28 05:00:00,5.030868331438097
5011,620,Invoice Processing,HR,Coding,12,912,John Green,Completed,2023-11-09,2023-11-09 12:00:00,5.555679503406312
5012,9,Employee Recruitment,Marketing,Testing,16,672,John White,In Progress,2023-08-06,,8.422106656754067
5013,517,Product Launch,Marketing,Conduct Interviews,10,960,Alice Brown,Pending,2023-01-17,,4.06065801635966
5014,448,Employee Recruitment,Marketing,Requirements Gathering,13,416,Alex White,Completed,2023-09-15,2023-09-15 13:00:00,0.9115578233560306
5015,292,Invoice Processing,HR,Initial Contact,13,1144,Bob Smith,In Progress,2023-10-18,,2.505705223121646
5016,692,Customer Onboarding,Finance,Product Design,8,104,Charlie White,Completed,2023-04-16,2023-04-16 08:00:00,3.591807048716963
5017,375,Customer Onboarding,Finance,Launch Campaign,11,352,Alice Smith,Pending,2023-01-28,,5.455685152131516
5018,386,Software Development,IT,Requirements Gathering,10,870,Alice Green,In Progress,2023-12-05,,8.179956731483523
5019,351,Customer Onboarding,HR,Launch Campaign,6,516,Charlie Doe,Completed,2023-03-06,2023-03-06 06:00:00,4.949534276496096
5020,397,Product Launch,IT,Initial Contact,7,476,Jane Doe,In Progress,2023-03-07,,9.479344401535814
5021,432,Invoice Processing,Sales,Testing,8,424,Alice Green,Completed,2023-09-26,2023-09-26 08:00:00,7.019521347699249
5022,200,Employee Recruitment,HR,Testing,3,204,Alex Doe,In Progress,2023-11-24,,1.200654100384625
