Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
69,Invoice Processing,IT,Conduct Interviews,8,312,Bob Smith,In Progress,2023-06-25,,6.425816975498718
585,Product Launch,IT,Launch Campaign,4,348,Alex Green,In Progress,2023-11-08,,6.537466116669234
274,Product Launch,IT,Screen Candidates,2,198,Alex Brown,Pending,2023-07-05,,5.6917198557797155
435,Product Launch,HR,Initial Contact,4,376,Alex Black,In Progress,2023-09-27,,0.4089363872470664
16,Product Launch,Finance,Initial Contact,7,441,Bob Smith,In Progress,2023-10-30,,3.6771837924820594
151,Product Launch,HR,Launch Campaign,14,812,Alex Smith,Pending,2023-07-26,,7.985027868882526
531,Employee Recruitment,IT,Verify Invoice,18,432,John Black,Completed,2023-09-17,2023-09-17 18:00:00,7.771965875091192
591,Software Development,Finance,Receive Invoice,1,64,John Brown,Completed,2023-10-10,2023-10-10 01:00:00,5.869432711467654
390,Software Development,IT,Job Posting,7,616,Charlie Green,Completed,2023-10-10,2023-10-10 07:00:00,0.15916642655579238
474,Invoice Processing,HR,Testing,16,1168,Jane Brown,In Progress,2023-06-30,,2.8813082079309362
748,Software Development,HR,Collect Documents,1,73,Bob Green,Completed,2023-03-26,2023-03-26 01:00:00,1.012650371313878
377,Software Development,Finance,Collect Documents,7,616,Alex Black,Pending,2023-04-23,,2.6115242624955193
746,Employee Recruitment,Marketing,Testing,16,1312,Alice Brown,Completed,2023-12-11,2023-12-11 16:00:00,6.180273869684434
143,Product Launch,Sales,Launch Campaign,9,720,Jane Doe,In Progress,2023-10-25,,1.56000290430243
509,Customer Onboarding,HR,Screen Candidates,8,496,Jane Doe,In Progress,2023-07-22,,6.568357033648011
578,Invoice Processing,IT,Job Posting,8,776,Alex Brown,In Progress,2023-08-23,,2.2354311363298685
300,Software Development,Marketing,Screen Candidates,1,70,Charlie Black,Pending,2023-05-19,,0.5259132914075271
423,Product Launch,Finance,Receive Invoice,8,568,Jane White,Pending,2023-07-17,,7.768732557594854
730,Employee Recruitment,IT,Coding,5,430,Charlie White,In Progress,2023-02-26,,6.736360933223863
509,Customer Onboarding,HR,Initial Contact,9,774,Jane Brown,Completed,2023-06-27,2023-06-27 09:00:00,9.349872107794962
319,Invoice Processing,Finance,Receive Invoice,11,660,John Green,Pending,2023-09-28,,6.760514360470589
108,Software Development,IT,Conduct Interviews,18,1638,Jane Green,Completed,2023-05-11,2023-05-11 18:00:00,0.29065478812764334
83,Employee Recruitment,HR,Product Design,10,290,Alice Black,In Progress,2023-08-29,,7.498729996259672
366,Employee Recruitment,Finance,Receive Invoice,4,152,Bob Green,Pending,2023-07-27,,3.331616232500706
142,Employee Recruitment,Marketing,Screen Candidates,3,219,Bob Black,Completed,2023-10-31,2023-10-31 03:00:00,9.729085680695528
711,Invoice Processing,Sales,Market Research,3,234,Bob Black,Pending,2023-09-13,,2.8741320992446218
633,Customer Onboarding,Finance,Job Posting,4,196,Alice Black,In Progress,2023-08-07,,7.79456961943734
796,Software Development,Marketing,Approve Invoice,20,560,Alex Green,In Progress,2023-09-23,,3.542666544954934
657,Software Development,HR,Collect Documents,3,114,Bob Doe,In Progress,2023-08-15,,4.827895605123565
155,Software Development,Finance,Testing,8,312,Alice White,Pending,2023-02-24,,5.275636229311507
247,Customer Onboarding,Marketing,Collect Documents,3,261,Alice Brown,Pending,2023-05-25,,3.1315617956308506
39,Employee Recruitment,HR,Launch Campaign,18,342,Jane Brown,Pending,2023-03-22,,3.769810466239296
305,Invoice Processing,Finance,Approve Invoice,2,112,Alice Green,Pending,2023-01-06,,3.281293975425225
995,Employee Recruitment,HR,Market Research,17,1394,Jane White,In Progress,2023-05-24,,7.352549234750281
955,Customer Onboarding,Sales,Receive Invoice,6,420,Charlie Smith,Pending,2023-05-10,,5.810376264948155
754,Invoice Processing,Marketing,Requirements Gathering,8,432,Charlie Smith,Pending,2023-10-01,,2.3538478305180965
301,Employee Recruitment,Finance,Screen Candidates,6,588,Charlie Doe,In Progress,2023-06-14,,6.286288938008155
276,Employee Recruitment,Marketing,Approve Invoice,9,387,Charlie Doe,In Progress,2023-06-18,,4.241656421828881
845,Employee Recruitment,Marketing,Coding,16,816,Alex Green,Pending,2023-07-06,,3.1629494942349226
482,Invoice Processing,HR,Collect Documents,16,1504,Jane Brown,In Progress,2023-12-22,,6.15004201365613
671,Customer Onboarding,Finance,Launch Campaign,3,39,Alice Black,Completed,2023-12-03,2023-12-03 03:00:00,7.012459325343795
837,Customer Onboarding,Finance,Market Research,19,456,Alex Brown,Pending,2023-02-01,,3.6546096643726003
295,Invoice Processing,Sales,Conduct Interviews,15,705,Alice Brown,Completed,2023-09-18,2023-09-18 15:00:00,6.97810080008364
205,Product Launch,IT,Job Posting,1,93,Bob Black,Pending,2023-05-08,,2.524875554963063
806,Product Launch,Marketing,Market Research,18,1620,Alice Green,In Progress,2023-04-08,,4.386306227663493
16,Employee Recruitment,IT,Requirements Gathering,17,1139,Bob Green,Completed,2023-02-25,2023-02-25 17:00:00,5.863914573622716
742,Customer Onboarding,HR,Review Documents,12,1128,Alex Black,Completed,2023-05-23,2023-05-23 12:00:00,3.779138879059839
669,Product Launch,IT,Screen Candidates,18,558,Bob Smith,Pending,2023-07-13,,9.36720388011151
724,Product Launch,Marketing,Approve Invoice,20,240,Alex Doe,Completed,2023-09-04,2023-09-04 20:00:00,2.2425327481197623
157,Invoice Processing,Finance,Initial Contact,11,374,John Green,In Progress,2023-06-12,,0.3768368468293182
448,Employee Recruitment,HR,Launch Campaign,20,820,Charlie Green,Pending,2023-03-03,,5.699602777133848
46,Employee Recruitment,Finance,Initial Contact,20,1560,Bob White,Completed,2023-10-03,2023-10-03 20:00:00,8.025500172941776
822,Customer Onboarding,Sales,Market Research,17,357,Bob White,In Progress,2023-05-25,,6.066250541176751
227,Customer Onboarding,Sales,Coding,4,284,Jane Brown,In Progress,2023-09-08,,4.702548917441524
327,Software Development,IT,Product Design,12,768,John Green,Completed,2023-05-11,2023-05-11 12:00:00,6.828781243152699
641,Software Development,IT,Requirements Gathering,10,290,Bob Green,Completed,2023-10-12,2023-10-12 10:00:00,5.082339193632297
822,Software Development,HR,Job Posting,2,172,Alex Black,In Progress,2023-04-03,,0.49167807257563867
926,Product Launch,HR,Coding,10,810,Alex Smith,In Progress,2023-03-20,,7.240126829616872
426,Software Development,Finance,Testing,12,1188,John Green,Completed,2023-12-25,2023-12-25 12:00:00,4.811717281803202
653,Customer Onboarding,IT,Requirements Gathering,3,177,Jane White,Completed,2023-01-25,2023-01-25 03:00:00,4.315645225099126
463,Software Development,HR,Requirements Gathering,9,783,John Black,Completed,2023-10-09,2023-10-09 09:00:00,3.5935916349419763
952,Employee Recruitment,Finance,Initial Contact,7,462,Charlie Brown,Completed,2023-10-02,2023-10-02 07:00:00,4.34621985263255
648,Employee Recruitment,IT,Conduct Interviews,16,1152,Alice White,Completed,2023-04-11,2023-04-11 16:00:00,4.691329570935736
248,Product Launch,Finance,Product Design,11,319,Alex Doe,In Progress,2023-07-17,,3.165096738979601
283,Customer Onboarding,Marketing,Review Documents,8,232,Bob Doe,In Progress,2023-09-01,,3.9076984729485775
675,Employee Recruitment,HR,Requirements Gathering,17,357,Alice Doe,Pending,2023-08-16,,7.471048942155816
796,Employee Recruitment,Finance,Market Research,8,648,Alex Doe,Pending,2023-12-26,,6.758655681871307
941,Employee Recruitment,IT,Review Documents,1,27,Bob Smith,Completed,2023-06-05,2023-06-05 01:00:00,7.487389759476914
78,Invoice Processing,Finance,Market Research,15,870,Bob Brown,Completed,2023-10-26,2023-10-26 15:00:00,6.354036765908164
115,Employee Recruitment,HR,Initial Contact,1,60,Charlie White,Pending,2023-02-15,,6.337014142233478
174,Product Launch,Sales,Market Research,4,368,Bob Brown,Pending,2023-02-11,,0.5333771611784388
869,Invoice Processing,Marketing,Launch Campaign,16,1040,Alex Green,Pending,2023-07-20,,7.148666663954433
110,Customer Onboarding,Finance,Coding,9,828,Bob Black,Completed,2023-06-22,2023-06-22 09:00:00,7.507592354768341
921,Customer Onboarding,Marketing,Testing,18,774,Charlie Doe,In Progress,2023-08-29,,8.4916519028165
78,Customer Onboarding,HR,Initial Contact,6,318,Jane Black,Pending,2023-01-22,,0.6165915653056009
755,Software Development,Finance,Launch Campaign,8,520,Alex Black,In Progress,2023-11-14,,5.265814317728452
496,Customer Onboarding,HR,Launch Campaign,14,644,John Doe,Pending,2023-02-16,,6.91914610548261
422,Employee Recruitment,Finance,Launch Campaign,9,720,Alex White,Pending,2023-05-11,,6.276357890914777
270,Customer Onboarding,Sales,Initial Contact,18,1404,Alex Doe,In Progress,2023-07-02,,5.136206478474669
843,Customer Onboarding,HR,Screen Candidates,4,124,Bob Doe,Pending,2023-08-20,,7.4744693854311475
9,Employee Recruitment,Finance,Requirements Gathering,4,184,Alice Smith,Completed,2023-09-22,2023-09-22 04:00:00,8.717786870619854
182,Customer Onboarding,Marketing,Collect Documents,1,91,John Smith,Pending,2023-02-24,,8.921460649937828
274,Product Launch,HR,Job Posting,20,460,Jane Black,Completed,2023-12-26,2023-12-26 20:00:00,2.1371915491371505
946,Product Launch,IT,Product Design,13,1287,Charlie Black,Pending,2023-03-18,,0.48868580535805894
247,Product Launch,IT,Receive Invoice,12,180,Charlie Brown,Completed,2023-03-20,2023-03-20 12:00:00,7.4135322809139055
896,Product Launch,Finance,Requirements Gathering,16,1184,John Black,In Progress,2023-07-08,,8.576405935062143
364,Invoice Processing,IT,Job Posting,7,413,Charlie Smith,Pending,2023-04-21,,1.0942291206046972
831,Product Launch,Finance,Collect Documents,3,177,Jane White,In Progress,2023-04-05,,6.234551545607845
875,Software Development,Finance,Coding,12,288,Alice Black,Completed,2023-02-08,2023-02-08 12:00:00,4.967046736790831
579,Invoice Processing,Finance,Verify Invoice,13,611,John Black,Pending,2023-11-24,,6.83113735165292
77,Software Development,Marketing,Market Research,17,1156,Jane Smith,In Progress,2023-03-24,,0.8239091214217897
842,Product Launch,Finance,Testing,1,10,Jane Smith,In Progress,2023-12-20,,9.67227514818117
958,Customer Onboarding,HR,Collect Documents,11,671,John Black,Pending,2023-04-20,,5.104148394494688
126,Invoice Processing,Marketing,Requirements Gathering,13,741,Alex Smith,Pending,2023-11-26,,0.6620702267316492
767,Product Launch,Marketing,Coding,14,154,Bob Smith,In Progress,2023-12-27,,7.489324925661186
90,Invoice Processing,HR,Review Documents,8,208,Charlie White,Pending,2023-01-16,,7.482907926896917
942,Product Launch,Sales,Receive Invoice,1,74,Bob Doe,In Progress,2023-04-20,,0.06389021029527986
894,Customer Onboarding,Sales,Approve Invoice,8,456,Alice Black,Pending,2023-03-27,,9.189146906022938
372,Product Launch,Marketing,Screen Candidates,2,116,Charlie Black,In Progress,2023-04-25,,7.451433616536253
575,Invoice Processing,HR,Receive Invoice,3,93,Jane Green,Completed,2023-06-11,2023-06-11 03:00:00,9.937371713969883
883,Product Launch,IT,Verify Invoice,20,1200,Charlie Brown,Pending,2023-06-01,,7.3542094975809755
614,Employee Recruitment,Finance,Verify Invoice,4,156,Alex Green,Pending,2023-04-30,,4.9418500314321525
244,Software Development,IT,Job Posting,1,98,Charlie Brown,Pending,2023-07-21,,8.645890758744425
269,Customer Onboarding,IT,Product Design,19,1330,Jane Black,Completed,2023-10-10,2023-10-10 19:00:00,4.843494191319765
343,Invoice Processing,Finance,Job Posting,15,660,Jane Brown,Pending,2023-06-26,,2.9278184147855777
956,Invoice Processing,IT,Launch Campaign,7,133,Alice Doe,Completed,2023-09-04,2023-09-04 07:00:00,0.01884375065564048
752,Employee Recruitment,Marketing,Requirements Gathering,9,297,Bob Green,In Progress,2023-11-30,,7.929239360276815
636,Product Launch,Marketing,Product Design,19,1311,Jane Green,Pending,2023-05-27,,6.8908198419180335
749,Employee Recruitment,Finance,Screen Candidates,4,400,Charlie Brown,In Progress,2023-09-21,,7.703160803900628
676,Invoice Processing,HR,Product Design,7,609,Alice Black,In Progress,2023-02-16,,9.176713619123305
212,Product Launch,IT,Conduct Interviews,17,1003,John Black,Completed,2023-06-27,2023-06-27 17:00:00,4.519473074848589
310,Software Development,Finance,Product Design,18,396,John Brown,Pending,2023-08-29,,6.033924636114897
357,Product Launch,Marketing,Verify Invoice,10,1000,Charlie White,In Progress,2023-05-15,,3.966336162893306
263,Employee Recruitment,Marketing,Verify Invoice,2,64,Charlie Brown,Pending,2023-07-18,,3.7222591095731214
629,Software Development,Finance,Review Documents,8,224,Alice White,Completed,2023-03-29,2023-03-29 08:00:00,4.451223548111329
999,Invoice Processing,Marketing,Initial Contact,19,1083,Jane Doe,Pending,2023-10-30,,8.311372249228393
340,Employee Recruitment,Finance,Initial Contact,3,201,Bob White,In Progress,2023-12-20,,3.5142504533426777
480,Product Launch,Finance,Requirements Gathering,13,325,Bob White,In Progress,2023-08-09,,6.8555305587871365
917,Customer Onboarding,IT,Screen Candidates,8,616,Jane Brown,In Progress,2023-04-27,,8.251575503966647
743,Customer Onboarding,IT,Review Documents,1,53,Alice Brown,Completed,2023-12-05,2023-12-05 01:00:00,5.203882494486165
107,Customer Onboarding,HR,Collect Documents,17,1445,Jane White,Pending,2023-05-01,,0.7312585060118715
171,Software Development,Sales,Conduct Interviews,11,165,John White,Pending,2023-10-11,,3.5915427545413525
562,Customer Onboarding,IT,Testing,4,280,John White,In Progress,2023-07-30,,0.6685741989173088
429,Invoice Processing,Marketing,Requirements Gathering,14,1330,Alice Green,In Progress,2023-05-31,,5.449646634745223
516,Product Launch,Marketing,Verify Invoice,9,612,John Smith,Pending,2023-05-17,,3.86247089277332
29,Customer Onboarding,IT,Conduct Interviews,4,400,Charlie Brown,Completed,2023-02-22,2023-02-22 04:00:00,2.1273437037717633
34,Product Launch,IT,Initial Contact,1,66,Jane Green,Completed,2023-04-24,2023-04-24 01:00:00,0.3107948338607802
19,Customer Onboarding,Marketing,Receive Invoice,3,153,Alex Black,Pending,2023-08-30,,5.274446349149722
92,Software Development,Sales,Coding,3,99,John Black,Pending,2023-01-28,,2.679413460611042
429,Employee Recruitment,Finance,Review Documents,5,130,Bob Smith,Completed,2023-05-05,2023-05-05 05:00:00,8.71377885777055
379,Software Development,HR,Testing,20,640,Jane Black,In Progress,2023-04-23,,5.480742566662875
242,Software Development,Sales,Launch Campaign,4,376,Alice Doe,Pending,2023-10-19,,9.800171131947694
847,Employee Recruitment,IT,Review Documents,7,574,Jane Black,Pending,2023-02-22,,2.0340077312958194
375,Invoice Processing,IT,Initial Contact,5,285,Jane Doe,Completed,2023-06-24,2023-06-24 05:00:00,9.783675643843372
4,Employee Recruitment,Marketing,Market Research,20,1000,Bob White,Pending,2023-11-14,,5.393215591014461
346,Product Launch,Finance,Market Research,15,330,Bob Black,In Progress,2023-06-13,,2.0432753510807955
96,Employee Recruitment,Sales,Review Documents,9,720,Alice Green,In Progress,2023-01-31,,0.39130747261634014
54,Customer Onboarding,IT,Product Design,18,306,Charlie Smith,Completed,2023-10-17,2023-10-17 18:00:00,1.7146225884533017
27,Customer Onboarding,Marketing,Collect Documents,19,1102,Bob Doe,Completed,2023-11-10,2023-11-10 19:00:00,3.632499948035929
371,Customer Onboarding,Marketing,Review Documents,11,990,Jane Green,In Progress,2023-12-22,,0.07016401147815765
868,Product Launch,Sales,Testing,18,576,Jane White,Pending,2023-05-02,,4.449733237015668
96,Software Development,HR,Verify Invoice,19,228,Alex Brown,Completed,2023-11-12,2023-11-12 19:00:00,4.3439606362840175
821,Software Development,Finance,Approve Invoice,7,336,Bob Smith,Pending,2023-11-08,,6.083573169028523
32,Software Development,IT,Screen Candidates,8,240,Jane Green,Completed,2023-07-31,2023-07-31 08:00:00,5.914985721721134
243,Customer Onboarding,Finance,Approve Invoice,11,264,Alex Green,Completed,2023-04-12,2023-04-12 11:00:00,0.7920385166620514
337,Invoice Processing,Sales,Conduct Interviews,13,546,Charlie Green,Pending,2023-02-08,,5.125268528380826
861,Invoice Processing,IT,Conduct Interviews,18,1080,Alex Green,In Progress,2023-07-07,,1.7949549845107282
922,Software Development,Finance,Review Documents,14,392,Alex Brown,Pending,2023-09-17,,4.2067220752844765
342,Employee Recruitment,IT,Conduct Interviews,16,1472,Alice White,Completed,2023-07-03,2023-07-03 16:00:00,3.7174563336513753
208,Employee Recruitment,Finance,Market Research,4,116,Alex Brown,Completed,2023-03-29,2023-03-29 04:00:00,7.421595865681324
842,Software Development,Sales,Approve Invoice,10,540,Alex Green,In Progress,2023-08-19,,6.992638171364548
532,Software Development,HR,Verify Invoice,6,312,John Black,In Progress,2023-06-26,,9.544393012114634
709,Software Development,HR,Approve Invoice,14,952,John Doe,Completed,2023-04-20,2023-04-20 14:00:00,3.3683100803805033
314,Customer Onboarding,Marketing,Market Research,11,583,Alice Black,Pending,2023-09-03,,7.50830849839375
387,Software Development,IT,Requirements Gathering,3,51,Jane White,Pending,2023-12-29,,9.401462285487098
502,Customer Onboarding,IT,Verify Invoice,9,171,John Green,Completed,2023-03-05,2023-03-05 09:00:00,2.9221384990151233
966,Invoice Processing,Sales,Review Documents,10,750,John Brown,Completed,2023-10-17,2023-10-17 10:00:00,9.886708145822832
713,Invoice Processing,IT,Requirements Gathering,17,1207,Alice Smith,Pending,2023-11-24,,4.568051170160558
358,Product Launch,IT,Approve Invoice,14,336,John Green,Completed,2023-05-23,2023-05-23 14:00:00,9.316515570061503
283,Product Launch,Sales,Receive Invoice,5,500,Alex Black,Pending,2023-08-03,,4.090871883904141
